cra_no,unnamed: 0,block group,county,household_family,household_female_family,household_male_family,household_married_family,household_nonfamily,household_total,population_25andover,population_65andover,population_asian,population_black,population_edu_advanced,population_edu_associate,population_edu_bachelor,population_edu_highschool,population_edu_nodiploma,population_edu_somecollege,population_female,population_hispanic,population_male,population_race_other,population_total,population_under18,population_white,state,tract,household_family_margin,household_female_family_margin,household_male_family_margin,household_married_family_margin,household_nonfamily_margin,household_total_margin,population_25andover_margin,population_65andover_margin,population_asian_margin,population_black_margin,population_edu_advanced_margin,population_edu_associate_margin,population_edu_bachelor_margin,population_edu_highschool_margin,population_edu_nodiploma_margin,population_edu_somecollege_margin,population_female_margin,population_hispanic_margin,population_male_margin,population_race_other_margin,population_total_margin,population_under18_margin,population_white_margin
10.1,54.23012842706922,2.461260044406251,32.99999999999996,354.89995524525847,39.64273164611934,15.42397453723046,299.8332490619086,221.82013724572127,576.7200924909796,1045.6774835251233,205.9112646102285,81.09633466091735,2.9974812147862844,278.5947301695675,82.57956034516958,369.5606120202776,96.64848458252393,58.658601670865124,159.6354947367196,696.9587088305581,77.67235399290045,674.6138291827364,85.27771204212286,1371.5725380132942,233.2022204417842,1202.2010100954678,52.99999999999993,1485.7683149985153,32.05264538684818,14.927758402639869,7.869056643271968,31.71139620566823,34.94091825218686,30.577970744091076,62.50156139904243,37.28985718556118,33.84267965016471,4.850291955901763,49.21929435453036,23.37144039661176,42.48216533316845,22.27618443720988,32.15244960119195,29.16028994045018,52.72041576679151,34.61281823219936,57.18116645234836,129.90439874405897,89.16371865070846,39.530783572483415,88.06890365771346
10.2,112.6059243738011,2.7556754293250654,33.00000000000001,333.20217827536476,31.578754468262915,16.670622759895444,284.9528010472065,309.43530146457795,642.6374797399427,1077.1115933073645,109.21826656038505,66.6581377561458,13.606381914365263,245.374179779395,98.503721698264,477.2920527414059,85.27083414841458,22.514331741398813,148.15647319848634,708.9193961061866,71.9315065956623,694.3307032715048,109.89668184534595,1403.2500993776912,251.75689722987855,1213.0888978618343,53.00000000000001,3165.942167708926,39.1941745659642,13.628018812992881,10.776953976294921,37.14528978036934,36.597773666913916,39.88241217625977,85.72092149685382,25.49253455224705,22.04156607759955,10.53690384178748,38.89329355890668,27.267361140877615,64.27443440606476,26.857208295093226,19.38573246594563,32.22827358270455,62.88451949067498,35.371908514130915,67.65781546929796,160.01359078727322,114.5212634264961,42.209115955062366,109.05215487147312
10.3,111.98739225399439,4.175885807397863,33.00000000000001,326.0819215671818,28.902896058265725,26.533537328772173,270.64548818014384,249.84757647080124,575.929498037983,977.119268557128,176.97080743774862,41.658245764270376,5.977877209923643,251.02087751671453,73.62777990138284,437.90659544289457,66.6360988276191,18.29654624209227,129.63137062642468,659.3545730486712,85.60890374765617,672.4156968690733,66.01991036015262,1331.7702699177446,267.2630551583229,1218.114236583398,53.000000000000014,3156.2301289319303,37.70964506924797,10.067627966280352,22.476659294816645,33.04219638035686,33.82268157534499,41.03932727956667,75.55064910891024,32.95203685590772,17.79943098932501,10.204109462781144,37.750361306444226,20.575538147796216,57.388503787029386,23.20144367064626,17.313855056027574,28.924979959923192,77.87308822027647,43.534833822754955,80.98272725738396,194.91641315656065,139.42071746675396,55.95521061156588,134.66004628471822
10.4,165.30453518840542,2.304535188405469,32.99999999999999,284.5602522667802,19.663395584765052,9.964104580706298,254.93275210130884,799.1601440290693,1083.7203962958495,1685.9125203565122,134.89793764332757,137.85634470136057,25.580358359558005,394.3349528875719,106.8567715642757,653.9973981183346,252.33230994778174,48.645120825919605,229.7459670126285,908.2104519119105,102.09219955805882,950.0114877800759,116.00698200486116,1858.221939691986,99.39406030518217,1578.7782546262065,52.999999999999986,4699.999999999999,88.43202895821985,16.649699980290098,13.082190705597247,86.95296387487478,128.89153209236994,120.2170865482684,219.9621151592972,54.26785586493261,88.45951390371216,27.62979312043759,113.44686640359126,55.07419142808181,193.705838296521,185.24807074886252,39.623106532142366,113.11708158773186,162.84697206888313,88.45658651985077,176.9454296263595,318.1601622611535,217.47741037206868,41.41471293573183,212.9342005407847
11.1,177.97488339486222,2.585586376759438,32.999999999999986,213.32419488372832,11.867473863668533,19.284029544011737,182.1726914760481,453.3486601023414,666.6728549860698,1055.538531629459,66.23643031086611,77.72011342591651,15.40935302597155,271.6456977910224,70.96381083482605,522.384192700225,44.513178857219096,16.326857670970323,129.7047937751962,690.1033451572725,55.68864115842929,612.6690686044582,111.5514252918413,1302.7724137617308,116.33372635549046,1098.0915220180011,52.99999999999997,4991.377512545032,29.646403258033427,6.253643738227012,11.871509624139852,27.103724248938196,40.04990844636463,38.15957031609071,83.18953838511771,19.046134258769392,26.128304931004035,9.85886130393466,36.53557115245775,26.987203152629636,77.44617938600538,18.617543480380924,17.95700305562497,26.34210012925114,70.36143711143842,20.11272888924842,57.205156283791446,144.86125071673996,101.11743432833634,25.12535406827026,99.90075559921975
11.2,178.18668413278908,2.2949216513497035,32.999999999999986,249.61244089690825,28.83300386006917,19.96398613643455,200.81545090040456,350.8464344974688,600.4588753943773,981.4073433183004,98.19967719795862,167.92776342827898,14.370849358902262,314.9298740793384,56.8088699011406,414.15160491770206,48.2531673916239,17.000761361167452,130.26306566732808,635.3654349286552,61.99566070576693,755.4659885917732,92.47637886411464,1390.8314235204282,173.27270256074806,1116.0564318691322,52.99999999999998,5012.064250987365,22.63257274563616,8.596559687537628,9.737687511782003,20.960720351683833,28.70208957239513,28.75133402585625,63.15565809823345,19.18621067555079,38.67870499228141,9.92700968181029,33.256183040530104,21.16096379868493,44.693729083509865,12.896560571833364,16.723741626498683,25.041138182436992,44.98245663494207,22.96303416201286,77.33628962135921,127.59095829467715,91.89200589711277,25.559959232940148,78.99825409245668
11.3,256.84614703032753,1.6539333964251677,33.000000000000014,363.6905137667769,44.98977540829355,35.9970276180697,282.70371074041367,1142.7607244473822,1506.451238214159,1940.9870453289964,159.80842756497452,383.7953905928648,105.21508448046546,566.1671322444146,175.3830744966428,783.3319079168214,104.13226400967586,66.02669111730829,245.94597554413315,1050.1137077516744,132.7426091733528,1322.7423448896816,202.51564078822327,2372.8560526413557,126.46881810501625,1681.3299367798027,53.00000000000002,6998.401330858282,55.874213468090645,20.020553420437093,25.103235861015925,54.69919064842424,100.71365772437004,94.16915338030755,147.92060556090772,41.9178308695245,87.07432370691737,49.700908309969016,86.23185778486338,54.1390277256803,114.63441926329547,34.39765421485428,36.117417579873425,58.98061457069256,110.30418361863205,44.94332771642731,129.78161132722835,237.56321086939403,160.7900253736051,41.32667865674509,143.28547994503361
12.1,203.52689459088305,3.0311973527064375,33.00000000000003,315.7220240508576,16.843457534906694,7.122033794344046,291.75653272160685,140.2699023552972,455.9919264061549,825.4705697547802,194.60638016413975,56.561929028385144,4.966464944211941,297.82013905305354,54.34811922094956,298.9814608157031,38.840921587090726,22.755104948649343,112.72482412933371,632.5220626139342,42.71615081215045,516.3498034941261,75.42218409936365,1148.8718661080604,255.153239951406,1011.9212880360998,53.000000000000036,5649.9139447635325,28.0698091442307,8.120897134046595,5.870251145248844,28.75492251495247,25.542980887815474,30.515423843637564,61.74559702985606,31.306896192727425,20.947809725784136,6.123633237186562,41.82642101241375,17.46826277127976,39.0557805261642,13.85128829989335,19.71038422180437,27.516290921389746,82.68429114624806,21.99746962920804,51.21686642863223,154.91504414780786,114.42431706721399,43.14055957952814,102.12461481292206
12.2,214.35758281435238,2.6611229193901584,33.00000000000001,261.7610618708574,43.38507296121628,6.239856846047485,212.13613206359364,601.4104370574311,863.1714989282884,1325.817596025345,191.5270778637797,170.0136374725908,130.3452854952946,306.11338980384903,94.70051734335019,559.5000937771222,127.49302780174102,25.290112977147174,212.7204543221353,910.3692459235912,73.55967755614577,748.7065321556524,126.7061790903918,1659.0757780792433,171.16747230305785,1232.0106760209662,53.00000000000002,5801.674114973743,46.147013809800434,32.07660889717728,9.364823056744079,39.08956425268552,72.45319250439698,70.58681282730635,133.85591622320516,51.28165007720069,68.69542682862031,89.09260603815163,81.60658895892041,33.50972842065753,109.61848971031752,50.51953636819423,26.781565801995352,51.659327548202434,131.80816273903778,38.82929440466985,90.43468983616386,252.36218230047606,167.0152044764132,55.0169488809357,152.10535300023136
12.3,241.42003412662143,2.495311249395549,33.0,294.81653096251995,25.71917586043127,11.451622902220588,257.645732199868,477.2217144767082,772.0382454392279,1182.0230292284514,164.58133511429938,150.17507915261928,40.02037118595018,375.17418253134906,64.00543489483252,487.00513224566606,69.5733611408949,20.642449981985898,165.62246843372276,772.8763097204317,61.826781739098536,781.8294210586497,118.67045034627442,1554.7057307790815,175.23685178912814,1245.8398300942379,52.99999999999999,6551.7780946724815,24.41874539854363,8.557772361378348,7.086190704445926,22.404744782936042,32.94859183720714,33.8647420208132,63.44800931631334,23.43698665279874,30.798581772349717,29.560749882351224,40.850878169536664,15.55417340906613,38.212802363775154,14.578107779243721,12.673473099922523,29.16343164401126,44.859964846835226,19.983088833022748,59.85325210818635,110.21177348307071,79.17730519243355,24.21217991242516,63.68044271165898
13.1,298.5899577489892,1.6191329852968248,33.0,205.71243576004858,7.964661278239126,4.046377380733155,193.7013971010763,731.9237976802991,937.6362334403477,1271.120485638872,156.24448603231735,216.90432989660218,87.3346649094743,423.7774330199823,27.38494161550767,406.90057626444263,129.8747737873635,50.29885434901424,232.88390660256164,604.7737341151953,48.56901898226316,758.7572822534662,145.7209299659729,1363.5310163686613,24.68807875121007,913.5710915966122,52.99999999999999,8001.194164952738,69.09837717161602,10.35944815994327,8.392795437109648,68.35957054048497,125.60276122379433,117.2527822642358,213.91921977834443,62.76180224936879,81.89448287796007,68.7251565025709,173.35514252973377,18.102845560667642,106.74615818047779,56.18199206242517,71.95039849831481,84.85622187238204,127.42582577618262,21.727321084359733,124.40739811890758,312.5523753504656,216.07741936361808,25.80735053116383,198.92129779444457
13.2,304.8151173259547,1.8151173259547349,33.0,257.94277185203913,14.081175588280058,0.0,243.86159626375908,602.750605562187,860.6933774142262,1377.1999816635218,221.65521736977888,176.6846037762142,145.3293565179763,366.227014399636,69.47233483875814,391.92580327526156,227.2605708879073,121.04117016068264,201.27308810127607,683.7842654681941,91.89639449832318,855.82227698717,197.5458490797839,1539.6065424553642,50.42029151332787,1020.0467330813899,53.0,8100.0,58.35426412045306,14.139736730913475,7.103919175738587,57.62755030822934,91.45732370307125,89.94826656654621,194.94706676643932,61.21099070967261,80.55608483380081,69.67020266688279,90.83179195696319,49.23085842434354,80.80008569332216,67.76006874997758,64.33087142970253,56.166324349341075,130.3369913200396,42.82665776652751,127.69196169565495,260.903110310723,202.78289296320983,31.20542866072103,124.92522302515864
13.3,334.8739232702372,1.493423986369859,33.0,173.55314047154184,24.15750350798595,15.881116263713327,133.51452069984254,618.6083997510277,792.1615402225696,1051.6643842478843,227.74424744811213,455.8848269679112,187.73952600789383,78.90419291924131,70.99250072288132,252.6082704889481,163.16758854582238,252.75778622336173,233.2340453476294,549.2321287388017,73.11415087532231,783.1189574520109,138.74652536781295,1332.3510861908126,129.41902405572495,549.9802078471948,53.000000000000014,9169.024964193366,29.13477833779426,13.633276075734988,13.26277764942716,27.118311989580366,58.90602199212423,58.49212285247418,111.22787794025777,49.36756092586689,78.99382315428609,105.20838416127108,26.97703165225825,29.6411600465601,52.3547284061697,38.7762227500847,59.30351534217054,60.31421472125648,79.46270601311615,34.22361205497525,117.32845499948532,225.0705737635456,156.2370361848215,45.585506810667525,94.54059183270525
